topik,keyword,tweet,gambar,url,label
mentimun,mentimun dapat menurunkan tensi darah,"chocolate shakeny kopibaba mgkn ;p “
@siitiikaa
: Selain belimbing dan timun, yang bisa membantu menurunkan tensi apa lagi?”",,https://twitter.com/kopibaba/status/257777158414544896,hoax
mentimun,mentimun dapat menurunkan tensi darah,"sakjane buah sebangsa timun suri bisa  menurunkan tensi, semangka timun dll",,https://twitter.com/JogjaUpdate/status/948783167997014016,hoax
mentimun,mentimun dapat menurunkan tensi darah,"Dok, apakah sdh ada penelitian klinis yg membuktikan bahwa timun bisa menurunkan tekanan darah tinggi atau bahkan membuat drop tensi bagi penderita tekanan darah rendah? Tks sblmnya.",,https://twitter.com/denitriest/status/1256378027845378049,hoax
mentimun,mentimun dapat menurunkan tensi darah,Bisa banget.. smoothie timun .. bisa dikombinasi dengan semangka Watermelonsama bagian putihnya semangka ..jika ingin rasa manis..keduanya sama sama berkhasiat membantu menurunkan tensi secara alami..,,https://twitter.com/dr_Phaidon/status/1305350433569869829,hoax
mentimun,mentimun dapat menurunkan tensi darah,"""
@CDO_2
: Timun dipercaya bisa menurunkan tensi, jadi kalo mau marah-marah jangan lupa sambil makan timun yah #tipsCD """,,https://twitter.com/Resa_Rahmi/status/343228474057707520,hoax
mentimun,mentimun dapat menurunkan tensi darah,Sekarang tau kalau timun bisa menurunkan hiper tensi,,https://twitter.com/nevykiani/status/157858001687031808,hoax
Seledri,seledri salah satu sayur yang berbahaya,"8.)Mengapa demikian?karena Seledri akan melepaskan zat nitrit yang berbahaya, yang bisa beracun bagi tubuh #isehat",,https://twitter.com/IM3JatengDIY/status/608084249904738305,hoax
Seledri,seledri salah satu sayur yang berbahaya,"Maaf nder tp makanan kaya ayam, jamur, seledri, kentang, dan beberapa jenis lainnya merupakan makanan yg ga boleh dipanasin ulang, nanti susunan kimianya berubah mjd berbahaya, ada yg jd karsinogenik juga. Sedih ya, dahal ak juga suka yg praktis2 gini Loudly crying face",,https://twitter.com/livingfairiess/status/1374987291211390985,hoax
Seledri,seledri salah satu sayur yang berbahaya,"Berikut Ini makanan yang berbahaya bila dipanaskan kembali sampai berkali - kali :
1. Seledri atau bayam
2. Jamur... http://fb.me/4ZyBru1cH",,https://twitter.com/KayuagungRadio/status/700578910027849728,hoax
Seledri,seledri salah satu sayur yang berbahaya,"#CoffeeBreak
5. Hindari memanaskan makanan lebih dari 1x krn bs mengeluarkan zat berbahaya. Apalagi masakan yg terbuat dari daging.
Hal yg tdk kalah penting adalah mengetahui jenis makanan yang boleh dan nggak boleh dipanaskan lagi (bayam,seledri, jamur) | https://bit.ly/2TFUNQz",,https://twitter.com/PuspitaFM/status/1265139961675698176,hoax
Seledri,seledri salah satu sayur yang berbahaya,"Khasiat seledri selanjutnya yaitu dipercaya dapat mengurangi kolesterol jahat. Penelitian menunjukkan bahwa hanya dua batang seledri sehari yang dikonsumsi, itu dapat mengurangi kolesterol yang berbahaya bagi tubuh 
@FitRadioNetwork
 ",,https://twitter.com/FitRadioBandung/status/949515042680070144,hoax
Seledri,seledri salah satu sayur yang berbahaya,"Diet tinggi seledri, chicory & barley bmanfaat bagi penderita penyakit hati krn dpt mengurangi jumlah penumpukan lemak berbahaya di dlm hati",,https://twitter.com/smnpdghospital/status/895173129059921920,hoax
Seledri,seledri salah satu sayur yang berbahaya,"Gerakan Minum Jus Seledri, Tidak Berbahaya tapi Bisa Menyesatkan https://ift.tt/2ljgxUq",,https://twitter.com/pikiran_rakyat/status/1177190445056745473,valid
yogurt,yogurt bagus untuk diet,Manfaat Diet Makan Yogurt Juga Bagus Untuk Kesehatan,,https://twitter.com/bantenaktual/status/1367403985481519106,valid
yogurt,yogurt bagus untuk diet,boleh saran yogurt apa yang bagus untuk cemilan diet? /wal,,https://twitter.com/banjarbase/status/1414952409391116292,?
yogurt,yogurt bagus untuk diet,Yogurt yang bagus untuk diet apa ya?,,https://twitter.com/aellvzz/status/1335463406095069185,?
yogurt,yogurt bagus untuk diet,"Alpukat punya kandungan lemak baik yg mana bagus untuk tubuh dan saat diet, apalagi dimakan saat sarapan. Tapi jgn kamu tambahin dgn pemanis/susu/creamer/yg lainnya krn bahan2 itu yg bikin naik bb. 
Yogurt pun sama baiknya. Jd semua tergantung bagaimana cara kamu mengkonsumsinya.",,https://twitter.com/adorebeel/status/1329975467844149248,hoax
yogurt,yogurt bagus untuk diet,Msh menimbang nimbang apaqa ku harus jajan cokocha float mengingat seharusnya aku makan yogurt saja yg lbh less kalori dan bagus untuk diet namun aku setres jd aku butuh cococha float namun namun namunnnnnnnnnnnnnnnnn huft,,https://twitter.com/nafisatuljanah/status/1315949467602837504,?
yogurt,yogurt bagus untuk diet,"Betul member aku cakap tak sedap Rolling on the floor laughing
Tapi bagus untuk diet 
Dah lama tak makan yogurt kan
Telan saja laaaa Grimacing face",,https://twitter.com/ajai_consultant/status/1314477403662499840,hoax
yogurt,yogurt bagus untuk diet,"yogurt cimory original ini bagus untuk diet nggak sih? aku makannya sih per 100 ml aja jadi cuma 100 kalori per 1x konsumsi. tapi rasanya menurutku manis, jd takutnya tinggi lemak atau gmn. udah baca informasi gizi tp kurang paham. infonya dong guis makasiihh",,https://twitter.com/FFOODFESS/status/1300979086899081216,hoax
pembalut,pembalut mengandung pemutih berbahaya,Hati-hati Terhadap Peredaran Pembalut Berbahaya Yang Mengandung Zat Pemutih: http://DokterSehat.Com – Pembalut ... http://bit.ly/1HjHFju,,https://twitter.com/ondemande9/status/619045000668536833,hoax
pembalut,pembalut mengandung pemutih berbahaya,Kemaren heboh pembalut n pantyliner yg berbahaya mengandung pemutih... Hari ini udah rame TL kalo kemenkes bilang... http://fb.me/7mnowVmTK,,https://twitter.com/reika_ribka/status/619138093321314305,hoax
pembalut,pembalut mengandung pemutih berbahaya,Waspada Peredaran Pembalut Berbahaya Yang Mengandung Zat Pemutih! http://mdk.to/0BGs-gab,,https://twitter.com/VemaleDotcom/status/675340535431741442,valid
pembalut,pembalut mengandung pemutih berbahaya,"Selain itu, pembalut sekali pakai juga ada yg mengandung zat2 berbahaya yg bisa bikin kanker serviks, misal pemutih. Fyi, jumlah kasus kanker serviks di Indonesia ada di peringkat 2 dunia loh :(",,https://twitter.com/indiratendi/status/1004439353395896320,hoax
pembalut,pembalut mengandung pemutih berbahaya,"Pembalut setipis ini?? Ini untuk maxi lohhh, bisa nampung banyak walau lagi banyak2nya.. 
Yang jauh lebih penting, terbuat dari bahan2 pilihan, 100% cotton bebas pemutih dan zat berbahaya, tapi justru mengandung... https://facebook.com/1088892586/posts/10214194861320684/",,https://twitter.com/grielia/status/1088070307708108800,hoax
pembalut,pembalut mengandung pemutih berbahaya,"""Dioksin ini adalah zat kimia yang berbahaya. Dia berfungsi sebagai pemutih barang bekas dan dapat menyebabkan kanker serviks.""

""Memang sih di semua pembalut belum tentu mengandung Dioksin. Tapi kita tetap harus selekt",,https://twitter.com/selesahati/status/1225801946277113864,hoax
pembalut,pembalut mengandung pemutih berbahaya,#NEWS YLKI: ada sembilan merek pembalut di Indonesia yg mengandung zat berbahaya salah satunya klorin atau pemutih http://bit.ly/1J3oyf1,,https://twitter.com/Greeners_ID/status/619242162673168384,hoax
Cuka apel,Cuka apel diklaim bisa untuk diet,Bagaimana sebenarnya fakta di balik klaim cuka apel untuk diet?,,https://twitter.com/kompascom/status/1268073943442702336,valid
Cuka apel,Cuka apel diklaim bisa untuk diet,Cuka apel diyakini memiliki banyak manfaat untuk kesehatan dan kecantikan. Bahkan juga digunakan dalam program diet. Bunda tertarik mencoba?,,https://twitter.com/haibundacom/status/1252524807524093952,hoax
Cuka apel,Cuka apel diklaim bisa untuk diet,"Kaya Manfaat, Ini 11 Khasiat Cuka Apel untuk Wajah, Kecantikan, dan Diet",,https://twitter.com/Dreamcoid/status/1206402324270215168,hoax
Cuka apel,Cuka apel diklaim bisa untuk diet,Fess manfaat cuka apel untuk diet apa sih? Terus gunainnya gimana? Pake merk ini bisa gak untuk diet? Sorry banyak tanya Face with tears of joy,,https://twitter.com/FOODFESS2/status/1121944683079278597,hoax
Cuka apel,Cuka apel diklaim bisa untuk diet,"Manfaat cuka apel untuk kesehatan sendiri sudah lama diketahui dan terbukti di beberapa penelitian. Sebagai contoh cuka apel bisa membantu menurunkan kolesterol hingga membantu diet.
http://amp.gs/RBBq",,https://twitter.com/Herbavit/status/1113641099455860738,hoax
Cuka apel,Cuka apel diklaim bisa untuk diet,"#Repost 
@tyamihoo

• • • • • •
Ini dia rahasia tubuh ideal aku, untuk membantu diet aku lebih mudah, setiap hari ak mengkonsumsi apple cider vinegar/ cuka apel. Cuka apel dr 
@verdurebali
… https://instagram.com/p/BusOSeeg4C3/?utm_source=ig_twitter_share&igshid=438rjti8rfi2",,https://twitter.com/VerdureBali/status/1103488404447064064,hoax
Cuka apel,Cuka apel diklaim bisa untuk diet,"36 Manfaat Cuka Apel Tahesta Untuk Pengobatan, Kecantikan dan Diet: Manfaat Cuka Apel… https://goo.gl/fb/mt76Ap",,https://twitter.com/manfaatid/status/1089169002906161154,hoax
telur,telur setengah matang berbahaya untuk kesehatan,"Tak hanya telur setengah matang, telur mentah pun berbahaya bagi kesehatan ibu hamil",,https://twitter.com/Popmama_com/status/1346041196678762504,valid
telur,telur setengah matang berbahaya untuk kesehatan,"DUH, TERNYATA MAKAN TELUR SETENGAH MATANG ITU BERBAHAYA

Tahukah Anda ternyata mengonsumsi telur setengah matang ternyata berdampak buruk dan berbahaya bagi kesehatan.",,https://twitter.com/IntisariOnline/status/1307499818726555648,valid
telur,telur setengah matang berbahaya untuk kesehatan,Telur Setengah Matang Baik untuk Dikonsumsi?: Mengonsumsi telur setengah matang cukup berbahaya bagi kesehatan. http://bit.ly/122uzFG,,https://twitter.com/shawttyara/status/326281627925901312,hoax
telur,telur setengah matang berbahaya untuk kesehatan,Mengonsumsi telur setengah matang cukup berbahaya bagi kesehatan.,,https://twitter.com/JustCLS2/status/326372692246802432,hoax
telur,telur setengah matang berbahaya untuk kesehatan,"@LouisaChrista
 WKWKWK ""
@JustCLS2
: Mengonsumsi telur setengah matang cukup berbahaya bagi kesehatan.""",,https://twitter.com/janganmalass/status/326333725581406208,hoax
telur,telur setengah matang berbahaya untuk kesehatan,Mengapa telur setengah matang bermanfaat namun berbahaya bagi kesehatan ? Telur memang sumber protein yang sangat... http://fb.me/ZwHq8J3O,,https://twitter.com/Nahri_Syamsun/status/372604967611547648,hoax
telur,telur setengah matang berbahaya untuk kesehatan,"[Kontroversi]: Telur Setengah Matang, Apakah Bermanfaat atau Berbahaya Bagi Kesehatan...? http://nblo.gs/ZiF97",,https://twitter.com/si_pecinta_ilmu/status/502645565528604672,hoax
sawi putih,sawi putih impor berbahaya,"Ternyata Berbahaya, Benih Sawi Putih Impor Korsel Dimusnahkan",,https://twitter.com/cnbcindonesia/status/1284105840975208448,valid
sawi putih,sawi putih impor berbahaya,Bakteri berbahaya ini yang ditemukan BB Karantina Kemenkes RI pada sawi putih impor https://sumbar.antaranews.com/berita/221706/bakteri-berbahaya-ini-yang-ditemukan-bb-karantina-kemenkes-ri-pada-sawi-putih-impor#.Wp8OuqnsS4k.twitter,,https://twitter.com/antarasumbar/status/971142706431893504,valid
sawi putih,sawi putih impor berbahaya,"agak jengkel deh... cuma gara2 diketahui pada jamur enoki terdapat bacteria genus Listeria lgsg heboh

Ditariklah dari peredaran, ada yg ngomong untung ga knp2 karena abis makan

Sekalian aja sawi putih ditarik juga, kan mereka berdua sama... berbahaya kalo MENTAH",,https://twitter.com/violinus_dubus/status/1276178063131242496,hoax
sawi putih,sawi putih impor berbahaya,tahukah kalian Pantauan KPKP DKI Jakarta sayur yang mengandung residu pestisida berbahaya adlh sawi putih dan kol//mediaindonesia,,https://twitter.com/SMAN1SUKAKARYA/status/611229503164026881,hoax
sawi putih,sawi putih impor berbahaya,"Round pushpinBOGOR
Tertangkap 4 org PETANI CINA sengaja menanam CABE mengandung BAKTERI BERBAHAYA utk merusak pertanian 🌶Flag of Indonesia dg kerugian sekitar 45 MILYAR.
Tidak hanya menyita bibit 🌶 BAKTERI BERBAHAYA,juga ditemukan bibit Daun Bawang dn Sawi Hijau yg juga berbahaya https://twitter.com/autumnove/status/1257636058075770883/video/1",,https://twitter.com/Crystal95836602/status/1258031525930496000,hoax
sawi putih,sawi putih impor berbahaya,"Kedua, sbg insektisida nabati. Ngga mau dong kita makan makanan dari produk yg ketika perawatannya menggunakan insektisida yg berbahaya?

Lumowa pd thn 2017 membuktikan bahwa cabe lempuyang bs digunakan utk membasmi hama pada tanaman sawi.",,https://twitter.com/ilhamadiyaksa/status/1143492408862113792,hoax
sawi putih,sawi putih impor berbahaya,"Benih sayur tsb berpotensi bw OPTK yg berbahaya. Setidakny ada 3 virus, 6 bakteri, 4 cendawan & 3 jenis biji gulma yg dpt terbawa. Contoh gol. bakteri Pseudomonas syringae pv maculicola yg bs serang lebih dr 25 species tanaman dlm famili Brassicaceae (sawi-sawian) #BenihIlegal",,https://twitter.com/Barantan_RI/status/978574577952481281,hoax
Donor darah,Donor darah menyebabkan gemuk,"Ga mauuu. Nanti tambah gendut RT @shakiraAlatas
: RT @korantempo
: Jusuf Kalla Ingin Donor Darah Menjadi Gaya Hidup http://bit.ly/bqeRbf",,https://twitter.com/adzro/status/18034803938,hoax
Donor darah,Donor darah menyebabkan gemuk,"Katanya habis donor darah itu bisa menjadi gendut y??, ada gk buktinya??""",,https://twitter.com/DwiGhaluh/status/314601699698421760,hoax
Donor darah,Donor darah menyebabkan gemuk,"Konon katanya bikin gemuk ... T @bloodforothers
: BFO'ers ada mitos mitos apa lagi ya yg menyebabkan kita males donor darah?",,https://twitter.com/astrid_ivonna/status/174147156490469376,hoax
Donor darah,Donor darah menyebabkan gemuk,Katanya jadi gemuk dan subur ya aku sih enjoy aja@bloodforothrs: BFO'ers ada mitos mitos apa lagi ya yg menyebabkan kita males donor darah,,https://twitter.com/anjarts/status/174148304421134336,hoax
Donor darah,Donor darah menyebabkan gemuk,"Jadi donor darah itu menyebabkan kita tambah gemuk?? (˘_˘"") http://myloc.me/rQgfD",,https://twitter.com/nickorizfyanda/status/371290241581064192,hoax
Donor darah,Donor darah menyebabkan gemuk,"""Seseorang yang gemuk itu karena pola makan bukan karena donor darah,"" kata Dr. Ari saat diwawancarai Liputan6.com, seperti ditulis Jumat (14/6/2013)",,https://www.liputan6.com/health/read/611742/donor-darah-tak-bikin-gemuk-justru-bisa-bakar-600-kalori,valid
Donor darah,Donor darah menyebabkan gemuk,"Mau emg gendut? o:) RT @Inovinda
: Aku ga gendut gendut ningan :-(RT @ellanolaela: Donor darah ga rutin bisa menyebabkan kegemukan? Masaa? :/",,https://twitter.com/ellaaeloo/status/201371603139964928,hoax
Daging kambing,Daging kambing menyebabkan darah tinggi,"""Habis makan daging kambing suka pusing identiknya dengan tekanan darah naik. Jadi orang takut makan daging kambing. Jadi sebenarnya itu mitos. Mengonsumsi daging kambing tidak menyebabkan tekanan darah naik,"" kata dia dalam program Hidup Sehat tvOne, Kamis, 30 Juli 2020.",,https://www.viva.co.id/gaya-hidup/kesehatan-intim/1289074-daging-kambing-bikin-tekanan-darah-naik-ternyata-cuma-mitos?page=2&utm_medium=selanjutnya-2,valid
Daging kambing,Daging kambing menyebabkan darah tinggi,Mereka darah tinggi bukan karna makan daging dari gulai kambing tetapi darah tinggi akibat dapat kuah nya saja bukan dagingnya.,,https://twitter.com/OmpieAgrin0/status/1019570222712307713,hoax
Daging kambing,Daging kambing menyebabkan darah tinggi,bakalan banyak orang darah tinggi akibat mengkomsumsi daging kambing,,https://twitter.com/azisarahata/status/389731491208368128,hoax
Daging kambing,Daging kambing menyebabkan darah tinggi,"Daging kambing kurban, banyak bikin org darah tinggi. Selain stroke, akibat nyata adalah cepat marah...",,https://twitter.com/Ikademan_Yong/status/391728769863409664,hoax
Daging kambing,Daging kambing menyebabkan darah tinggi,Mungkin beberapa hari ini banyak orang yang terserang darah tinggi akibat tingginya konsumsi daging kambing,,https://twitter.com/nup_/status/390284930699104256,hoax
Daging kambing,Daging kambing menyebabkan darah tinggi,"Sabtu minggu libur, senen selasa juga libur, krna darah tinggi naek akibat makan daging kambing..!!",,https://twitter.com/Helmy_achmad/status/261697637198221312,hoax
Daging kambing,Daging kambing menyebabkan darah tinggi,"Pusing :@ Akibat daging kambing, darah tinggi gua kumat, bawaannya sensi teruss..!!",,https://twitter.com/HazanalLaruku/status/390141835328253952,hoax
MSG,MSG (Monosodium Glutamat) menyebabkan kangker,P+D12:F16enggunaan Monosodium Glutamat (MSG) atau perasa pada makanan yang berlebihan disebut-sebut akan menyebabkan kanker.  mitos ,,https://www.viva.co.id/gaya-hidup/kesehatan-intim/949533-penyedap-masakan-msg-sebabkan-kanker-mitos-atau-fakta,valid
MSG,MSG (Monosodium Glutamat) menyebabkan kangker,"berawal dari makin banyaknya statement yang menyatakan #MSG (monosodium glutamat) menyebabkan kanker, saya jadi gemes, apa iya??",,https://twitter.com/dhea_mustika/status/395388384291467264,?
MSG,MSG (Monosodium Glutamat) menyebabkan kangker,"Lapo kown nggado micin pisan put?? keog repang æ haha RT @putrantoo
: Banyak mengkonsumsi Monosodium glutamat dapat menyebabkan kanker | yah",,https://twitter.com/Dhaniev/status/123272809941188608,hoax
MSG,MSG (Monosodium Glutamat) menyebabkan kangker,"MSG atau Monosodium Glutamat yang ada dalam bumbu penyedap makanan itu bersifat karsinogenik, dpat menyebabkan kanker..",,https://twitter.com/idopatiaraja/status/433143229194977280,hoax
MSG,MSG (Monosodium Glutamat) menyebabkan kangker,"MSG, monosodium glutamat. selain penyebab kanker juga berpotensi menyebabkan hipertensi http://tmblr.co/Z3WQGwKOVRB9",,https://twitter.com/aenialqhisty/status/195682445385928705,hoax
